ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
TB24032202,"08/08/2024, 9:48:45 PM","08/09/2024, 1:04:28 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032441,"08/10/2024, 3:01:24 AM","08/10/2024, 1:08:38 PM",THUNDER BAY,ON,J4Y 0B5,400 Block LYON BLVD W, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24032447,"08/10/2024, 3:45:54 AM","08/10/2024, 1:08:38 PM",THUNDER BAY,ON,P7E 5P7,100 Block ARTHUR ST W, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032417,"08/09/2024, 11:12:25 PM","08/10/2024, 1:08:39 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032425,"08/10/2024, 12:22:11 AM","08/10/2024, 1:08:39 PM",THUNDER BAY,ON,P7C 1B9,1200 Block VICTORIA AV E," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24032450,"08/10/2024, 4:24:30 AM","08/10/2024, 1:08:39 PM",THUNDER BAY,ON,P7A 2Y7,1 Block SHUNIAH ST," TBPS] ASSAULT JUST OCCURRED, ACCUSED NOT PRESENT",Assault,ASSAULT
TB24032452,"08/10/2024, 4:54:18 AM","08/10/2024, 1:08:39 PM",THUNDER BAY,ON,P7E 5Y8,400 Block GEORGE ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032367,"08/09/2024, 6:54:40 PM","08/10/2024, 1:08:40 PM",THUNDER BAY,ON,P7B,BALMORAL ST AND HARBOUR EXPRESSWAY, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24032383,"08/09/2024, 8:11:34 PM","08/10/2024, 1:08:40 PM",THUNDER BAY,ON,P7B 6E8,SOUTH WATER ST AND PEARL ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24032384,"08/09/2024, 8:13:35 PM","08/10/2024, 1:08:40 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032390,"08/09/2024, 8:42:01 PM","08/10/2024, 1:08:40 PM",THUNDER BAY,ON,P7B 1E5,200 Block PEARL ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032392,"08/09/2024, 8:50:43 PM","08/10/2024, 1:08:40 PM",THUNDER BAY,ON,P7B 6Z8,600 Block SIBLEY DR," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24032395,"08/09/2024, 9:27:56 PM","08/10/2024, 1:08:40 PM",THUNDER BAY,ON,P7E 1E3,SYNDICATE AV S AND ARTHUR ST E, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032436,"08/10/2024, 2:34:02 AM","08/10/2024, 1:08:40 PM",THUNDER BAY,ON,P7B 2X6,100 Block COURT ST S," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24032358,"08/09/2024, 6:07:05 PM","08/10/2024, 1:08:41 PM",THUNDER BAY,ON,P7B 5K5,1100 Block MEMORIAL AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24032375,"08/09/2024, 7:44:41 PM","08/10/2024, 1:08:41 PM",THUNDER BAY,ON,P7B,HARBOUR EXPRESSWAY AND BALMORAL ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24032376,"08/09/2024, 7:48:54 PM","08/10/2024, 1:08:41 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24032388,"08/09/2024, 8:37:00 PM","08/10/2024, 1:08:41 PM",THUNDER BAY,ON,P7B 3Y2,SECORD ST AND JOHN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24032391,"08/09/2024, 8:44:51 PM","08/10/2024, 1:08:41 PM",THUNDER BAY,ON,P7A 4M9,100 Block CUMBERLAND ST N, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24032318,"08/09/2024, 1:17:34 PM","08/10/2024, 1:08:42 PM",THUNDER BAY,ON,P7C 1B6,1000 Block VICTORIA AV E," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24032324,"08/09/2024, 3:12:28 PM","08/10/2024, 1:08:42 PM",THUNDER BAY,ON,P7E 5R7,500 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24032333,"08/09/2024, 3:47:48 PM","08/10/2024, 1:08:42 PM",THUNDER BAY,ON,P7J 1J7,2400 Block CITY RD, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24032337,"08/09/2024, 4:18:31 PM","08/10/2024, 1:08:42 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24032340,"08/09/2024, 4:27:33 PM","08/10/2024, 1:08:42 PM",THUNDER BAY,ON,P7E 1R3,300 Block FRANKLIN ST S," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24032345,"08/09/2024, 4:58:08 PM","08/10/2024, 1:08:42 PM",THUNDER BAY,ON,P7B 5R1,1100 Block WATERFORD ST, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24032351,"08/09/2024, 5:28:27 PM","08/10/2024, 1:08:42 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24032300,"08/09/2024, 9:40:42 AM","08/10/2024, 1:08:43 PM",THUNDER BAY,ON,P7B 3Z5,600 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24032305,"08/09/2024, 9:56:12 AM","08/10/2024, 1:08:43 PM",THUNDER BAY,ON,P7B 5K5,1100 Block MEMORIAL AV," TBPS] ASSAULT JUST OCCURRED, ACCUSED NOT PRESENT",Assault,ASSAULT
TB24032319,"08/09/2024, 2:28:36 PM","08/10/2024, 1:08:43 PM",THUNDER BAY,ON,P7E 1M6,500 Block MARKS ST S," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24032328,"08/09/2024, 3:28:51 PM","08/10/2024, 1:08:43 PM",THUNDER BAY,ON,P7A,HUDSON AV AND HURON AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24032341,"08/09/2024, 4:40:43 PM","08/10/2024, 1:08:43 PM",THUNDER BAY,ON,P7A 5A1,100 Block ALGOMA ST N, TBPS] MISCHIEF NIP GRAFFITTI,Other Property Crime,MISCHIEF
TB24032634,"08/11/2024, 6:48:05 AM","08/11/2024, 1:05:36 PM",THUNDER BAY,ON,P7E 5A4,200 Block MOODIE ST W, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24032624,"08/11/2024, 5:54:00 AM","08/11/2024, 1:05:36 PM",THUNDER BAY,ON,P7B 5J4,1000 Block DAWSON RD," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24032615,"08/11/2024, 4:32:04 AM","08/11/2024, 1:05:36 PM",THUNDER BAY,ON,P7A 8C5,500 Block ALGOMA ST N, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24032579,"08/10/2024, 11:31:00 PM","08/11/2024, 1:05:37 PM",THUNDER BAY,ON,P7E 5R5,500 Block ARTHUR ST W," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24032594,"08/11/2024, 1:50:48 AM","08/11/2024, 1:05:37 PM",THUNDER BAY,ON,P7E 1A8,100 Block MAY ST S, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032590,"08/11/2024, 12:58:48 AM","08/11/2024, 1:05:37 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032596,"08/11/2024, 2:01:40 AM","08/11/2024, 1:05:37 PM",THUNDER BAY,ON,P7B 6V4,900 Block OLIVER RD, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24032606,"08/11/2024, 3:16:17 AM","08/11/2024, 1:05:37 PM",THUNDER BAY,ON,P7E 5Y8,400 Block GEORGE ST, TBPS] ARSON SUSP MAY BE PRESENT OR IN AREA,Property Crime,ARSON
TB24032611,"08/11/2024, 4:22:49 AM","08/11/2024, 1:05:37 PM",THUNDER BAY,ON,P7B 7A4,1100 Block OLIVER RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24032554,"08/10/2024, 7:59:16 PM","08/11/2024, 1:05:38 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24032573,"08/10/2024, 10:18:04 PM","08/11/2024, 1:05:38 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24032574,"08/10/2024, 10:25:42 PM","08/11/2024, 1:05:38 PM",THUNDER BAY,ON,P7B 3B8,100 Block ALGOMA ST S, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24032605,"08/11/2024, 3:15:50 AM","08/11/2024, 1:05:38 PM",THUNDER BAY,ON,P7E 5Y8,400 Block GEORGE ST, TBPS] ARSON SUSP MAY BE PRESENT OR IN AREA,Property Crime,ARSON
TB24032531,"08/10/2024, 4:30:31 PM","08/11/2024, 1:05:39 PM",THUNDER BAY,ON,P7E 5V7,1100 Block LINCOLN ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24032532,"08/10/2024, 4:35:27 PM","08/11/2024, 1:05:39 PM",THUNDER BAY,ON,P7C 2V7,400 Block NORTHERN AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24032542,"08/10/2024, 5:57:49 PM","08/11/2024, 1:05:39 PM",THUNDER BAY,ON,P7C 3H6,200 Block SIMPSON ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24032555,"08/10/2024, 8:06:52 PM","08/11/2024, 1:05:39 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032558,"08/10/2024, 8:22:58 PM","08/11/2024, 1:05:39 PM",THUNDER BAY,ON,P7B 4W6,1 Block CLARKSON ST S, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24032553,"08/10/2024, 7:48:50 PM","08/11/2024, 1:05:39 PM",THUNDER BAY,ON,P7B 5V2,500 Block BEVERLY ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032513,"08/10/2024, 12:44:53 PM","08/11/2024, 1:05:40 PM",THUNDER BAY,ON,P7E 1G3,200 Block ARCHIBALD ST S, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24032463,"08/10/2024, 6:54:44 AM","08/11/2024, 1:05:41 PM",THUNDER BAY,ON,P7C 4T4,500 Block JAMES ST N, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24032474,"08/10/2024, 8:24:48 AM","08/11/2024, 1:05:41 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032476,"08/10/2024, 8:42:27 AM","08/11/2024, 1:05:41 PM",THUNDER BAY,ON,P7A 4T3,1 Block COURT ST N, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24032472,"08/10/2024, 8:15:02 AM","08/11/2024, 1:05:42 PM",THUNDER BAY,ON,P7E 6T7,600 Block DOCK ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24032475,"08/10/2024, 8:33:25 AM","08/11/2024, 1:05:42 PM",THUNDER BAY,ON,P7B 2G1,HIGH ST S AND OLIVER RD, TBPS] MISCHIEF IP PROGRESS/SUPECT IN AREA,Other Property Crime,MISCHIEF
TB24032627,"08/11/2024, 5:59:52 AM","08/11/2024, 1:07:50 PM",THUNDER BAY,ON,P7C 2V7,400 Block NORTHERN AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032732,"08/12/2024, 1:13:09 AM","08/12/2024, 1:07:39 PM",THUNDER BAY,ON,P7B 1K3,800 Block RED RIVER RD, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24032756,"08/12/2024, 3:44:11 AM","08/12/2024, 1:07:39 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032762,"08/12/2024, 5:11:20 AM","08/12/2024, 1:07:39 PM",THUNDER BAY,ON,P7C 2V7,400 Block NORTHERN AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032768,"08/12/2024, 5:48:09 AM","08/12/2024, 1:07:39 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032691,"08/11/2024, 6:58:02 PM","08/12/2024, 1:07:40 PM",THUNDER BAY,ON,P7A 4R1,400 Block CUMBERLAND ST N, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032694,"08/11/2024, 7:56:37 PM","08/12/2024, 1:07:40 PM",THUNDER BAY,ON,P7C 2V7,400 Block NORTHERN AV," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24032696,"08/11/2024, 8:00:52 PM","08/12/2024, 1:07:40 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24032705,"08/11/2024, 9:48:33 PM","08/12/2024, 1:07:40 PM",THUNDER BAY,ON,P7A 2R3,400 Block CONMEE ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24032723,"08/12/2024, 12:34:07 AM","08/12/2024, 1:07:40 PM",THUNDER BAY,ON,P7C 3R7,500 Block MAY ST N, TBPS] STOLEN VEHICLE SUSP PRESENT OR MAY STILL BE IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24032711,"08/11/2024, 10:58:13 PM","08/12/2024, 1:07:40 PM",THUNDER BAY,ON,P7C 2V7,400 Block NORTHERN AV, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24032763,"08/12/2024, 5:15:49 AM","08/12/2024, 1:07:40 PM",THUNDER BAY,ON,P7C 5M9,1 Block ROSSDALE ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032680,"08/11/2024, 5:22:09 PM","08/12/2024, 1:07:41 PM",THUNDER BAY,ON,P7E 3V7,100 Block FREDERICA ST W, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032677,"08/11/2024, 4:54:48 PM","08/12/2024, 1:07:41 PM",THUNDER BAY,ON,P7J 1J1,1000 Block CHIPPEWA RD, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24032700,"08/11/2024, 9:04:32 PM","08/12/2024, 1:07:41 PM",THUNDER BAY,ON,P7B 2G4,HILL ST S AND OLIVER RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24032576,"08/10/2024, 10:31:12 PM","08/12/2024, 1:07:42 PM",THUNDER BAY,ON,P7E 3V7,100 Block FREDERICA ST W," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24032618,"08/11/2024, 5:10:50 AM","08/12/2024, 1:07:42 PM",THUNDER BAY,ON,P7C 2K6,100 Block FINLAYSON ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24032631,"08/11/2024, 6:19:35 AM","08/12/2024, 1:07:42 PM",THUNDER BAY,ON,P7C 2V7,400 Block NORTHERN AV, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24032644,"08/11/2024, 7:46:52 AM","08/12/2024, 1:07:42 PM",THUNDER BAY,ON,P7A 4R1,400 Block CUMBERLAND ST N, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24032663,"08/11/2024, 2:20:19 PM","08/12/2024, 1:07:42 PM",THUNDER BAY,ON,P7A 4Y5,500 Block COURT ST N, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24032672,"08/11/2024, 4:07:00 PM","08/12/2024, 1:07:42 PM",THUNDER BAY,ON,P7C 4N1,500 Block WILTSHIRE CR," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24032572,"08/10/2024, 10:16:05 PM","08/12/2024, 1:07:43 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032588,"08/11/2024, 12:40:52 AM","08/13/2024, 1:07:49 PM",THUNDER BAY,ON,P7A 8C1,100 Block MARTHA ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24032905,"08/13/2024, 4:59:39 AM","08/13/2024, 1:07:50 PM",THUNDER BAY,ON,P7A 4M9,100 Block CUMBERLAND ST N, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24032920,"08/13/2024, 7:17:53 AM","08/13/2024, 1:07:50 PM",THUNDER BAY,ON,P7E 2L7,1000 Block BROWN ST," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24032860,"08/13/2024, 12:05:59 AM","08/13/2024, 1:07:51 PM",THUNDER BAY,ON,P7G 1B6,1300 Block JOHN ST. RD, TBPS] MOTOR VEHICLE COLLISION VEHICLE LEAKING FLUIDS - DUAL RESP,Traffic,MOTOR VEHICLE COLLISION
TB24032853,"08/12/2024, 11:01:33 PM","08/13/2024, 1:07:51 PM",THUNDER BAY,ON,P7E 1M1,200 Block MARKS ST S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032894,"08/13/2024, 3:28:46 AM","08/13/2024, 1:07:51 PM",THUNDER BAY,ON,P7C 3S7,300 Block BRODIE ST N," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24032878,"08/13/2024, 2:02:18 AM","08/13/2024, 1:07:51 PM",THUNDER BAY,ON,P7E 5P4,2800 Block ARTHUR ST E, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032898,"08/13/2024, 3:54:29 AM","08/13/2024, 1:07:51 PM",THUNDER BAY,ON,P7A 5N4,200 Block BALSAM ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24032901,"08/13/2024, 4:25:17 AM","08/13/2024, 1:07:51 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032815,"08/12/2024, 4:00:00 PM","08/13/2024, 1:07:52 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24032832,"08/12/2024, 7:38:12 PM","08/13/2024, 1:07:52 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24032842,"08/12/2024, 9:15:05 PM","08/13/2024, 1:07:52 PM",THUNDER BAY,ON,P7E 6L4,1100 Block ARTHUR ST W," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24032835,"08/12/2024, 7:41:50 PM","08/13/2024, 1:07:52 PM",THUNDER BAY,ON,P7A 4Z6,1 Block ALGOMA ST N, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24032847,"08/12/2024, 9:48:38 PM","08/13/2024, 1:07:52 PM",THUNDER BAY,ON,P7B 3Z6,600 Block MEMORIAL AV, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24032904,"08/13/2024, 4:48:16 AM","08/13/2024, 1:07:52 PM",THUNDER BAY,ON,P7C 1X7,100 Block SPRUCE CT, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032683,"08/11/2024, 5:50:07 PM","08/13/2024, 1:07:53 PM",THUNDER BAY,ON,P7B 5L4,1 Block CUMBERLAND ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24032773,"08/12/2024, 6:31:18 AM","08/13/2024, 1:07:53 PM",THUNDER BAY,ON,.,WILLIAM ST AND SYNDICATE AV N, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24032786,"08/12/2024, 9:12:17 AM","08/13/2024, 1:07:53 PM",THUNDER BAY,ON,P7B 6V4,900 Block OLIVER RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24032790,"08/12/2024, 9:55:53 AM","08/13/2024, 1:07:53 PM",THUNDER BAY,ON,P7B 4A1,900 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24032804,"08/12/2024, 3:02:09 PM","08/13/2024, 1:07:53 PM",THUNDER BAY,ON,P7C 4Y7,300 Block LILLIE ST N, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24032791,"08/12/2024, 10:00:30 AM","08/13/2024, 1:07:53 PM",THUNDER BAY,ON,P7A 5N8,300 Block BALSAM ST, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24032793,"08/12/2024, 11:08:06 AM","08/13/2024, 1:07:53 PM",THUNDER BAY,ON,P7C 5N5,300 Block 130 HWY, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24032817,"08/12/2024, 5:00:29 PM","08/13/2024, 1:07:53 PM",THUNDER BAY,ON,P7B 2X7,100 Block COURT ST S, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24032810,"08/12/2024, 4:00:44 PM","08/13/2024, 1:07:53 PM",THUNDER BAY,ON,P7E 3R5,200 Block GORE ST W," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24032660,"08/11/2024, 1:31:53 PM","08/13/2024, 1:07:54 PM",THUNDER BAY,ON,P7B 3Y7,400 Block MEMORIAL AV, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24032661,"08/11/2024, 1:33:51 PM","08/13/2024, 1:07:54 PM",THUNDER BAY,ON,P7B 1K3,900 Block RED RIVER RD, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24032757,"08/12/2024, 3:46:17 AM","08/13/2024, 1:07:54 PM",THUNDER BAY,ON,P7A 3S5,600 Block RIVER ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24032779,"08/12/2024, 7:17:13 AM","08/13/2024, 1:07:54 PM",THUNDER BAY,ON,P7G 2H3,100 Block LANCASTER AV, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24032788,"08/12/2024, 9:27:17 AM","08/13/2024, 1:07:54 PM",THUNDER BAY,ON,P7B 4X5,JUNOT AV S AND WALKOVER ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24033037,"08/14/2024, 1:50:30 AM","08/14/2024, 1:05:04 PM",THUNDER BAY,ON,P7B 3Z7,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24033039,"08/14/2024, 1:53:26 AM","08/14/2024, 1:05:04 PM",THUNDER BAY,ON,P7A 6H5,1 Block JEWELL ST," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24033041,"08/14/2024, 2:10:56 AM","08/14/2024, 1:05:05 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24033042,"08/14/2024, 2:23:08 AM","08/14/2024, 1:05:05 PM",THUNDER BAY,ON,P7E 1G7,300 Block ARCHIBALD ST S," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24033047,"08/14/2024, 2:53:45 AM","08/14/2024, 1:05:06 PM",THUNDER BAY,ON,P7E 4B8,100 Block FRANCIS ST W," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
