ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
TB24023647,"06/11/2024, 8:15:43 PM","06/15/2024, 1:06:03 PM",THUNDER BAY,ON,P7E 2M4,FRANCIS ST W AND BROWN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024252,"06/15/2024, 11:20:03 PM","06/16/2024, 1:04:32 PM",THUNDER BAY,ON,P7E 5N3,1300 Block ARTHUR ST E, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24024255,"06/16/2024, 12:14:03 AM","06/16/2024, 1:04:33 PM",THUNDER BAY,ON,P7B 3A8,ALGOMA ST S AND WAVERLY ST," TBPS] ASSAULT JUST OCCURRED, ACCUSED NOT PRESENT",Assault,ASSAULT
TB24024260,"06/16/2024, 12:46:56 AM","06/16/2024, 1:04:33 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24024263,"06/16/2024, 1:14:14 AM","06/16/2024, 1:04:34 PM",THUNDER BAY,ON,P7E 1L8,100 Block MARKS ST S, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24024275,"06/16/2024, 2:27:52 AM","06/16/2024, 1:04:35 PM",THUNDER BAY,ON,P7A 6A6,100 Block ROCKWOOD AV N," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24024271,"06/16/2024, 2:22:14 AM","06/16/2024, 1:04:35 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24024281,"06/16/2024, 3:25:24 AM","06/16/2024, 1:04:36 PM",THUNDER BAY,ON,P7C 3R7,500 Block MAY ST N, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24024283,"06/16/2024, 3:34:42 AM","06/16/2024, 1:04:37 PM",THUNDER BAY,ON,P7B,FORT WILLIAM RD AND HARBOUR EXPRESSWAY, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24024288,"06/16/2024, 3:50:57 AM","06/16/2024, 1:04:37 PM",THUNDER BAY,ON,P7C 1M9,100 Block SYNDICATE AV N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24024290,"06/16/2024, 4:01:05 AM","06/16/2024, 1:04:38 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24024293,"06/16/2024, 4:14:19 AM","06/16/2024, 1:04:38 PM",THUNDER BAY,ON,P7A 8C5,500 Block ALGOMA ST N, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24024300,"06/16/2024, 5:23:12 AM","06/16/2024, 1:04:39 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24024302,"06/16/2024, 5:31:42 AM","06/16/2024, 1:04:39 PM",THUNDER BAY,ON,P7E 5P7,100 Block ARTHUR ST W," TBPS] THEFT IN PROGRESS, OVER 50000",Other Theft,THEFT
TB24024314,"06/16/2024, 7:29:25 AM","06/16/2024, 1:04:40 PM",THUNDER BAY,ON,P7C 3J7,600 Block SIMPSON ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24024291,"06/16/2024, 4:02:19 AM","06/16/2024, 1:04:41 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24024256,"06/16/2024, 12:21:14 AM","06/16/2024, 1:04:42 PM",THUNDER BAY,ON,P7A 4M9,CUMBERLAND ST N AND RIVER ST, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24024163,"06/15/2024, 6:07:47 AM","06/16/2024, 1:04:58 PM",THUNDER BAY,ON,P7E 4C8,600 Block FRANCIS ST W, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24024184,"06/15/2024, 10:36:01 AM","06/16/2024, 1:05:01 PM",THUNDER BAY,ON,.,100 Block PEARL ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24024198,"06/15/2024, 3:05:48 PM","06/16/2024, 1:05:03 PM",THUNDER BAY,ON,P7A 6G2,100 Block CLARKSON ST N," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24024201,"06/15/2024, 4:00:38 PM","06/16/2024, 1:05:03 PM",THUNDER BAY,ON,P7B 6A7,CUMBERLAND ST S AND SOUTH WATER ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24024231,"06/15/2024, 8:21:13 PM","06/16/2024, 1:05:05 PM",THUNDER BAY,ON,P7E 5R7,500 Block ARTHUR ST W," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24024411,"06/17/2024, 1:22:53 AM","06/17/2024, 1:07:35 PM",THUNDER BAY,ON,P7C,200 Block LEGION TRACK DR, TBPS] INDECENT ACTS SUSP PRESENT OR MAY STILL BE IN AREA,Sexual Offense,INDECENT ACTS
TB24024410,"06/17/2024, 1:21:27 AM","06/17/2024, 1:07:35 PM",THUNDER BAY,ON,P7C 1A7,500 Block VICTORIA AV E," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24024413,"06/17/2024, 2:14:55 AM","06/17/2024, 1:07:35 PM",THUNDER BAY,ON,P7B,HARBOUR EXPRESSWAY AND MEMORIAL AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24024432,"06/17/2024, 4:48:33 AM","06/17/2024, 1:07:35 PM",THUNDER BAY,ON,P7E 5K8,400 Block HEATHER CR, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24024374,"06/16/2024, 8:04:08 PM","06/17/2024, 1:07:36 PM",THUNDER BAY,ON,P7E 6T6,NEEBING AV AND FREDERICA ST W," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24024424,"06/17/2024, 3:09:35 AM","06/17/2024, 1:07:36 PM",THUNDER BAY,ON,P7E,BROWN ST AND GORE ST W, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24023949,"06/13/2024, 6:46:32 PM","06/17/2024, 1:07:36 PM",THUNDER BAY,ON,P7G 1M1,6000 Block TOWNLINE RD," TBPS] THEFT NOT IN PROGRESS, OVER 5000",Other Theft,THEFT
TB24024340,"06/16/2024, 2:34:27 PM","06/17/2024, 1:07:37 PM",THUNDER BAY,ON,P7B 3Y2,SECORD ST AND JOHN ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24024335,"06/16/2024, 12:48:13 PM","06/17/2024, 1:07:37 PM",THUNDER BAY,ON,P7B 5K5,1100 Block MEMORIAL AV, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24024353,"06/16/2024, 5:33:43 PM","06/17/2024, 1:07:37 PM",THUNDER BAY,ON,P7B 2X3,1 Block COURT ST S, TBPS] INDECENT ACTS SUSP PRESENT OR MAY STILL BE IN AREA,Sexual Offense,INDECENT ACTS
TB24024267,"06/16/2024, 1:47:08 AM","06/17/2024, 1:07:38 PM",THUNDER BAY,ON,P7A 3G7,200 Block WOLSELEY ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24024308,"06/16/2024, 6:27:55 AM","06/17/2024, 1:07:38 PM",THUNDER BAY,ON,P7A 7P5,300 Block COUNTY BLVD, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24024324,"06/16/2024, 9:35:24 AM","06/17/2024, 1:07:38 PM",THUNDER BAY,ON,P7B 3Y8,500 Block MEMORIAL AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24024368,"06/16/2024, 7:07:11 PM","06/17/2024, 1:07:38 PM",THUNDER BAY,ON,P7B 2G6,OLIVER RD AND RUPERT ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24023477,"06/10/2024, 8:27:42 PM","06/17/2024, 1:07:39 PM",THUNDER BAY,ON,P7B 3Z5,700 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024316,"06/16/2024, 7:51:45 AM","06/17/2024, 1:07:39 PM",THUNDER BAY,ON,P7A 6A9,1 Block WINDEMERE AV N, TBPS] MISCHIEF IP PROGRESS/SUPECT IN AREA,Other Property Crime,MISCHIEF
TB24024272,"06/16/2024, 2:23:40 AM","06/18/2024, 1:05:54 PM",THUNDER BAY,ON,P7E 4W8,400 Block WALSH ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024166,"06/15/2024, 6:35:47 AM","06/18/2024, 1:06:18 PM",THUNDER BAY,ON,P7B 5R8,100 Block CUMBERLAND ST S, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24024541,"06/17/2024, 11:13:20 PM","06/18/2024, 1:07:05 PM",THUNDER BAY,ON,P7C 3Y6,300 Block ARCHIBALD ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24024543,"06/17/2024, 11:21:09 PM","06/18/2024, 1:07:05 PM",THUNDER BAY,ON,P7B 1V6,200 Block WINDSOR ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24024545,"06/17/2024, 11:38:12 PM","06/18/2024, 1:07:06 PM",THUNDER BAY,ON,P7E 3R9,500 Block GORE ST W, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24024549,"06/17/2024, 11:00:00 PM","06/18/2024, 1:07:07 PM",THUNDER BAY,ON,P7A 4M1,TUPPER ST AND CUMBERLAND ST N," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24024553,"06/18/2024, 12:41:10 AM","06/18/2024, 1:07:08 PM",THUNDER BAY,ON,P7A 6L7,900 Block HURON AV, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24024554,"06/18/2024, 12:46:39 AM","06/18/2024, 1:07:09 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24024558,"06/18/2024, 1:28:51 AM","06/18/2024, 1:07:10 PM",THUNDER BAY,ON,P7E 5M8,900 Block ARTHUR ST E, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24024559,"06/18/2024, 1:29:13 AM","06/18/2024, 1:07:11 PM",THUNDER BAY,ON,P7E 1J6,ARTHUR ST E AND VICKERS ST S, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24024567,"06/18/2024, 2:16:06 AM","06/18/2024, 1:07:13 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24024568,"06/18/2024, 2:22:11 AM","06/18/2024, 1:07:14 PM",THUNDER BAY,ON,P7A 4Z6,1 Block ALGOMA ST N," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24024349,"06/16/2024, 4:32:29 PM","06/18/2024, 1:07:15 PM",THUNDER BAY,ON,P7A 4P6,300 Block CUMBERLAND ST N, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24024574,"06/18/2024, 2:50:56 AM","06/18/2024, 1:07:15 PM",THUNDER BAY,ON,P7C 3P8,200 Block MAY ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24024576,"06/18/2024, 3:01:34 AM","06/18/2024, 1:07:16 PM",THUNDER BAY,ON,P7A 3X4,600 Block DAWSON ST, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24024359,"06/16/2024, 6:18:33 PM","06/18/2024, 1:07:17 PM",THUNDER BAY,ON,P7E 5R8,600 Block ARTHUR ST W, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24024579,"06/18/2024, 3:06:43 AM","06/18/2024, 1:07:17 PM",THUNDER BAY,ON,P7B 5K5,1100 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24024586,"06/18/2024, 3:42:48 AM","06/18/2024, 1:07:19 PM",THUNDER BAY,ON,P7B 5V1,1000 Block DAWSON RD," TBPS] THEFT NOT IN PROGRESS, OVER 5000",Other Theft,THEFT
TB24024590,"06/18/2024, 3:54:34 AM","06/18/2024, 1:07:20 PM",THUNDER BAY,ON,P7C 3Y7,300 Block ARCHIBALD ST N, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24023473,"06/10/2024, 8:15:45 PM","06/18/2024, 1:07:25 PM",THUNDER BAY,ON,P7E 5P5,2600 Block ARTHUR ST E, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024443,"06/17/2024, 10:41:16 AM","06/18/2024, 1:07:34 PM",THUNDER BAY,ON,P7E 6J1,1 Block VALHALLA INN RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24024449,"06/17/2024, 2:49:44 PM","06/18/2024, 1:07:34 PM",THUNDER BAY,ON,P7B 0A6,900 Block BALMORAL ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024450,"06/17/2024, 2:52:51 PM","06/18/2024, 1:07:34 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024451,"06/17/2024, 2:54:36 PM","06/18/2024, 1:07:34 PM",THUNDER BAY,ON,P7E 5R5,500 Block ARTHUR ST W, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24024452,"06/17/2024, 2:56:57 PM","06/18/2024, 1:07:34 PM",THUNDER BAY,ON,P7E 3V8,100 Block FREDERICA ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024460,"06/17/2024, 3:47:03 PM","06/18/2024, 1:07:35 PM",THUNDER BAY,ON,P7B 5V1,DAWSON RD AND STRAND AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024459,"06/17/2024, 3:41:52 PM","06/18/2024, 1:07:35 PM",THUNDER BAY,ON,P7B 3Z9,MEMORIAL AV AND 11TH AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024461,"06/17/2024, 3:52:20 PM","06/18/2024, 1:07:35 PM",THUNDER BAY,ON,P7C 2S1,SIMPSON ST AND PACIFIC AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024464,"06/17/2024, 4:19:21 PM","06/18/2024, 1:07:36 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024465,"06/17/2024, 4:21:57 PM","06/18/2024, 1:07:36 PM",THUNDER BAY,ON,P7E 2X1,JAMES ST S AND MONTREAL ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024470,"06/17/2024, 4:30:22 PM","06/18/2024, 1:07:36 PM",THUNDER BAY,ON,P7B 6B9,ISABEL ST AND FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024466,"06/17/2024, 4:26:40 PM","06/18/2024, 1:07:36 PM",THUNDER BAY,ON,P7A 7X5,400 Block HODDER AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024472,"06/17/2024, 4:39:52 PM","06/18/2024, 1:07:36 PM",THUNDER BAY,ON,P7E 5R7,500 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024475,"06/17/2024, 4:43:47 PM","06/18/2024, 1:07:36 PM",THUNDER BAY,ON,P7B 5J4,1000 Block DAWSON RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024477,"06/17/2024, 4:46:39 PM","06/18/2024, 1:07:37 PM",THUNDER BAY,ON,P7B,HARBOUR EXPRESSWAY AND BALMORAL ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024481,"06/17/2024, 4:51:22 PM","06/18/2024, 1:07:37 PM",THUNDER BAY,ON,P7A 3S4,600 Block RIVER ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024479,"06/17/2024, 4:49:00 PM","06/18/2024, 1:07:37 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024483,"06/17/2024, 5:01:31 PM","06/18/2024, 1:07:37 PM",THUNDER BAY,ON,P7E 6L4,1100 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024484,"06/17/2024, 5:07:55 PM","06/18/2024, 1:07:37 PM",THUNDER BAY,ON,P7K 1K2,1200 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024486,"06/17/2024, 5:18:28 PM","06/18/2024, 1:07:37 PM",THUNDER BAY,ON,P7E 5R6,600 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024495,"06/17/2024, 5:42:01 PM","06/18/2024, 1:07:38 PM",THUNDER BAY,ON,P7G 1E2,JAMESON ST AND TOIVO ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024490,"06/17/2024, 5:24:18 PM","06/18/2024, 1:07:38 PM",THUNDER BAY,ON,P7B,OLIVER RD AND THUNDER BAY EXPRESSWAY, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024491,"06/17/2024, 5:28:01 PM","06/18/2024, 1:07:38 PM",THUNDER BAY,ON,P7A,DAWSON RD AND THUNDER BAY EXPRESSWAY, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024489,"06/17/2024, 5:21:41 PM","06/18/2024, 1:07:38 PM",THUNDER BAY,ON,P7B 5E3,1000 Block DAWSON RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024493,"06/17/2024, 5:31:59 PM","06/18/2024, 1:07:38 PM",THUNDER BAY,ON,P7B,PARK AV AND ALGOMA ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024498,"06/17/2024, 6:02:44 PM","06/18/2024, 1:07:40 PM",THUNDER BAY,ON,P7C 3R3,MAY ST N AND DEASE ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024499,"06/17/2024, 6:08:00 PM","06/18/2024, 1:07:40 PM",THUNDER BAY,ON,P7B 2C1,FRANKWOOD AV AND FAIRCREST ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024504,"06/17/2024, 7:01:47 PM","06/18/2024, 1:07:41 PM",THUNDER BAY,ON,P7B,BALMORAL ST AND HARBOUR EXPRESSWAY, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024507,"06/17/2024, 7:36:44 PM","06/18/2024, 1:07:42 PM",THUNDER BAY,ON,P7C 0A2,800 Block VICTORIA AV E, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24024511,"06/17/2024, 8:01:09 PM","06/18/2024, 1:07:43 PM",THUNDER BAY,ON,P7A,CUMBERLAND ST N AND BECK ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024514,"06/17/2024, 8:09:54 PM","06/18/2024, 1:07:43 PM",THUNDER BAY,ON,P7E,300 Block SYNDICATE AV S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024515,"06/17/2024, 8:15:23 PM","06/18/2024, 1:07:44 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24024518,"06/17/2024, 8:35:00 PM","06/18/2024, 1:07:44 PM",THUNDER BAY,ON,P7E 2V9,700 Block JAMES ST S, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24024520,"06/17/2024, 8:38:58 PM","06/18/2024, 1:07:45 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24024519,"06/17/2024, 8:37:57 PM","06/18/2024, 1:07:45 PM",THUNDER BAY,ON,P7B 4A1,900 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24023884,"06/13/2024, 5:47:39 AM","06/19/2024, 1:07:40 PM",THUNDER BAY,ON,P7A 4L2,1 Block CUMBERLAND ST N, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24024735,"06/19/2024, 1:47:54 AM","06/19/2024, 1:08:27 PM",THUNDER BAY,ON,P7B 3Z7,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24024720,"06/19/2024, 12:26:26 AM","06/19/2024, 1:08:27 PM",THUNDER BAY,ON,P7B 6V4,900 Block OLIVER RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24024740,"06/19/2024, 2:20:10 AM","06/19/2024, 1:08:27 PM",THUNDER BAY,ON,P7C 1H3,600 Block VICTORIA AV W," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24024744,"06/19/2024, 2:55:12 AM","06/19/2024, 1:08:27 PM",THUNDER BAY,ON,P7B 6J4,100 Block PARK AV," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24024757,"06/19/2024, 4:45:07 AM","06/19/2024, 1:08:27 PM",THUNDER BAY,ON,P7B 5V2,500 Block BEVERLY ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24024759,"06/19/2024, 5:39:02 AM","06/19/2024, 1:08:27 PM",THUNDER BAY,ON,P7E 6N5,200 Block ROSS ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24024663,"06/18/2024, 5:33:10 PM","06/19/2024, 1:08:28 PM",THUNDER BAY,ON,P7A 4M3,VILLA ST AND CUMBERLAND ST N, TBPS] MOTOR VEHICLE COLLISION MVC INJURIES FIRE NOT REQ,Traffic,MOTOR VEHICLE COLLISION
TB24024687,"06/18/2024, 8:11:20 PM","06/19/2024, 1:08:28 PM",THUNDER BAY,ON,P7J 1J2,CHIPPEWA RD AND MOUNTAIN RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024718,"06/19/2024, 12:19:06 AM","06/19/2024, 1:08:28 PM",THUNDER BAY,ON,P7E 1K4,100 Block HAROLD ST S, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24024648,"06/18/2024, 3:46:26 PM","06/19/2024, 1:08:29 PM",THUNDER BAY,ON,P7B 5E1,900 Block OLIVER RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024643,"06/18/2024, 3:41:37 PM","06/19/2024, 1:08:29 PM",THUNDER BAY,ON,P7C 4Y7,300 Block LILLIE ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024649,"06/18/2024, 3:50:29 PM","06/19/2024, 1:08:29 PM",THUNDER BAY,ON,P7G 1S4,OLIVER RD AND GRATTON RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024654,"06/18/2024, 4:06:11 PM","06/19/2024, 1:08:29 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24024684,"06/18/2024, 8:08:04 PM","06/19/2024, 1:08:29 PM",THUNDER BAY,ON,P7B 2W3,1 Block COURT ST S," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
