ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
TB24011006,"03/18/2024, 5:19:42 PM","03/19/2024, 1:07:07 PM",THUNDER BAY,ON,P7E 5V6,DONALD ST E AND VICKERS ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011007,"03/18/2024, 5:20:18 PM","03/19/2024, 1:07:08 PM",THUNDER BAY,ON,P7A 5X7,100 Block PINE ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24011014,"03/18/2024, 5:40:16 PM","03/19/2024, 1:07:10 PM",THUNDER BAY,ON,P7J 1E8,2300 Block 61 HWY, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011029,"03/18/2024, 7:31:12 PM","03/19/2024, 1:07:16 PM",THUNDER BAY,ON,P7A 4L9,100 Block CUMBERLAND ST N, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24011035,"03/18/2024, 7:53:44 PM","03/19/2024, 1:07:18 PM",THUNDER BAY,ON,P7E 4L5,600 Block MARY ST W," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24011036,"03/18/2024, 7:58:22 PM","03/19/2024, 1:07:19 PM",THUNDER BAY,ON,P7C 1E1,WATERLOO ST N AND VICTORIA AV E, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24011037,"03/18/2024, 8:00:22 PM","03/19/2024, 1:07:19 PM",THUNDER BAY,ON,P7A 1V3,400 Block HODDER AV," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24011041,"03/18/2024, 8:26:31 PM","03/19/2024, 1:07:20 PM",THUNDER BAY,ON,P7A 5X9,200 Block PINE ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24011047,"03/18/2024, 9:06:55 PM","03/19/2024, 1:07:21 PM",THUNDER BAY,ON,P7C 4C7,300 Block HAROLD ST N," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24011050,"03/18/2024, 9:10:18 PM","03/19/2024, 1:07:22 PM",THUNDER BAY,ON,P7B 5W2,BALMORAL ST AND ACADEMY DR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011100,"03/19/2024, 3:06:54 AM","03/19/2024, 1:08:27 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011116,"03/19/2024, 6:22:32 AM","03/19/2024, 1:08:27 PM",THUNDER BAY,ON,P7B 6J6,100 Block PICTON AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24011217,"03/19/2024, 11:22:25 PM","03/20/2024, 1:08:43 PM",THUNDER BAY,ON,P7E 5N7,2000 Block ARTHUR ST E, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24011229,"03/20/2024, 1:51:30 AM","03/20/2024, 1:08:45 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24011243,"03/20/2024, 4:48:42 AM","03/20/2024, 1:08:46 PM",THUNDER BAY,ON,P7B 7C6,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24011240,"03/20/2024, 4:13:21 AM","03/20/2024, 1:08:46 PM",THUNDER BAY,ON,P7B 1K2,800 Block RED RIVER RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011253,"03/20/2024, 6:38:06 AM","03/20/2024, 1:08:48 PM",THUNDER BAY,ON,P7B 4R8,100 Block KENOGAMI AV S, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011126,"03/19/2024, 9:17:55 AM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7C 1N7,200 Block CUMMING ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24011134,"03/19/2024, 12:22:14 PM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011137,"03/19/2024, 1:52:08 PM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7E 6V7,2000 Block NEEBING AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011138,"03/19/2024, 1:57:20 PM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7E 2K8,600 Block BROWN ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011139,"03/19/2024, 2:06:22 PM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011141,"03/19/2024, 2:12:09 PM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7E 6H9,ARTHUR ST E AND WATERLOO ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011146,"03/19/2024, 2:43:52 PM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7B 6Z8,1400 Block NAKINA DR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011143,"03/19/2024, 2:26:56 PM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7E 5P7,200 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011147,"03/19/2024, 2:50:30 PM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7B 1K3,800 Block RED RIVER RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011149,"03/19/2024, 2:57:52 PM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7B 3Y8,500 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011151,"03/19/2024, 3:11:14 PM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011152,"03/19/2024, 3:13:53 PM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7C 1G3,EDWARD ST N AND VICTORIA AV E, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011154,"03/19/2024, 3:20:24 PM","03/20/2024, 1:09:05 PM",THUNDER BAY,ON,P7E 4N7,200 Block CHRISTINA ST E, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011186,"03/19/2024, 7:40:49 PM","03/20/2024, 1:09:06 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24011162,"03/19/2024, 4:25:14 PM","03/20/2024, 1:09:06 PM",THUNDER BAY,ON,P7C 5M9,WING RD AND 11-17 HWY, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR,Traffic,MOTOR VEHICLE COLLISION
TB24011336,"03/20/2024, 8:17:54 PM","03/21/2024, 1:04:32 PM",THUNDER BAY,ON,P7C,1 Block LIMBRICK ST, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24011351,"03/20/2024, 10:13:00 PM","03/21/2024, 1:04:34 PM",THUNDER BAY,ON,P7A 3P1,200 Block ST. JAMES ST, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24011371,"03/21/2024, 1:52:59 AM","03/21/2024, 1:04:36 PM",THUNDER BAY,ON,P7B 2Y6,100 Block MACHAR AV, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24011375,"03/21/2024, 2:20:18 AM","03/21/2024, 1:04:37 PM",THUNDER BAY,ON,P7C 2K7,200 Block FINLAYSON ST, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24011383,"03/21/2024, 3:38:59 AM","03/21/2024, 1:04:38 PM",THUNDER BAY,ON,P7C 3B7,700 Block MCLAUGHLIN ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24011384,"03/21/2024, 3:49:16 AM","03/21/2024, 1:04:38 PM",THUNDER BAY,ON,P7B 6J7,100 Block PICTON AV," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24011388,"03/21/2024, 4:54:58 AM","03/21/2024, 1:04:39 PM",THUNDER BAY,ON,P7B 4Y7,100 Block BLUCHER AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24011402,"03/21/2024, 7:36:44 AM","03/21/2024, 1:04:40 PM",THUNDER BAY,ON,P7E 6T5,GORE ST W AND NEEBING AV," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24011264,"03/20/2024, 9:29:22 AM","03/21/2024, 1:04:50 PM",THUNDER BAY,ON,P7B 5N5,200 Block RAVENWOOD AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24011276,"03/20/2024, 2:01:51 PM","03/21/2024, 1:04:51 PM",THUNDER BAY,ON,P7E 2V3,500 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011277,"03/20/2024, 2:06:03 PM","03/21/2024, 1:04:51 PM",THUNDER BAY,ON,P7B 3Z9,MEMORIAL AV AND 11TH AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011279,"03/20/2024, 2:13:13 PM","03/21/2024, 1:04:51 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011284,"03/20/2024, 3:10:16 PM","03/21/2024, 1:04:52 PM",THUNDER BAY,ON,P7A 4V3,100 Block COURT ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011282,"03/20/2024, 2:58:11 PM","03/21/2024, 1:04:52 PM",THUNDER BAY,ON,P7J 1G6,2000 Block JAMES ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011285,"03/20/2024, 3:14:49 PM","03/21/2024, 1:04:52 PM",THUNDER BAY,ON,P7B 5N9,200 Block VARSITY PL, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011290,"03/20/2024, 3:32:00 PM","03/21/2024, 1:04:52 PM",THUNDER BAY,ON,P7E 6L4,ARTHUR ST W AND SIFTON AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011288,"03/20/2024, 3:23:07 PM","03/21/2024, 1:04:52 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011287,"03/20/2024, 3:18:23 PM","03/21/2024, 1:04:52 PM",THUNDER BAY,ON,P7C 6A8,100 Block WATERLOO ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011293,"03/20/2024, 3:49:17 PM","03/21/2024, 1:04:52 PM",THUNDER BAY,ON,P7G 1G8,1400 Block JOHN ST. RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011292,"03/20/2024, 3:40:53 PM","03/21/2024, 1:04:52 PM",THUNDER BAY,ON,P7B 5Z5,BALMORAL ST AND CENTRAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011295,"03/20/2024, 4:05:17 PM","03/21/2024, 1:04:53 PM",THUNDER BAY,ON,P7B 1A5,RED RIVER RD AND ST. PAUL ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011298,"03/20/2024, 4:43:17 PM","03/21/2024, 1:04:53 PM",THUNDER BAY,ON,P7B 6Z8,1400 Block NAKINA DR, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24011313,"03/20/2024, 6:05:04 PM","03/21/2024, 1:04:54 PM",THUNDER BAY,ON,P7C 4E8,200 Block MARKS ST N," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24011321,"03/20/2024, 6:31:35 PM","03/21/2024, 1:04:54 PM",THUNDER BAY,ON,P7C 1B6,1000 Block VICTORIA AV E," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24011329,"03/20/2024, 7:17:42 PM","03/21/2024, 1:04:55 PM",THUNDER BAY,ON,P7B 1R3,200 Block BAY ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011516,"03/22/2024, 7:59:52 AM","03/22/2024, 1:05:46 PM",THUNDER BAY,ON,P7B 3Y6,400 Block MEMORIAL AV," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24011495,"03/22/2024, 4:44:20 AM","03/22/2024, 1:05:47 PM",THUNDER BAY,ON,P7C 2P4,200 Block ROWAND ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24011503,"03/22/2024, 5:37:11 AM","03/22/2024, 1:05:47 PM",THUNDER BAY,ON,P7C 1A1,100 Block SIMPSON ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011474,"03/21/2024, 11:47:38 PM","03/22/2024, 1:05:48 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24011470,"03/21/2024, 10:35:53 PM","03/22/2024, 1:05:49 PM",THUNDER BAY,ON,P7B 6B9,FORT WILLIAM RD AND ISABEL ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24011473,"03/21/2024, 11:39:33 PM","03/22/2024, 1:05:49 PM",THUNDER BAY,ON,P7C 1C6,1500 Block VICTORIA AV E, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24011419,"03/21/2024, 3:27:59 PM","03/22/2024, 1:05:50 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011430,"03/21/2024, 4:58:05 PM","03/22/2024, 1:05:50 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24011392,"03/21/2024, 5:26:41 AM","03/22/2024, 1:05:51 PM",THUNDER BAY,ON,P7C 3J2,DEASE ST AND SIMPSON ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011421,"03/21/2024, 3:46:18 PM","03/22/2024, 1:05:51 PM",THUNDER BAY,ON,P7B 6H9,CRYSTAL ST AND GOLF LINKS RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011422,"03/21/2024, 3:59:55 PM","03/22/2024, 1:05:51 PM",THUNDER BAY,ON,P7E 5R2,ARTHUR ST W AND JAMES ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011424,"03/21/2024, 4:07:29 PM","03/22/2024, 1:05:51 PM",THUNDER BAY,ON,P7C 1E1,VICTORIA AV E AND WATERLOO ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011427,"03/21/2024, 4:27:28 PM","03/22/2024, 1:05:51 PM",THUNDER BAY,ON,P7B 7A3,1100 Block GOLF LINKS RD, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24011601,"03/22/2024, 11:28:02 PM","03/23/2024, 1:07:35 PM",THUNDER BAY,ON,P7C 5Y2,200 Block LILLIE ST N, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24011614,"03/23/2024, 1:30:50 AM","03/23/2024, 1:07:38 PM",THUNDER BAY,ON,P7A 3Y3,200 Block TUPPER ST, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24011616,"03/23/2024, 2:23:53 AM","03/23/2024, 1:07:39 PM",THUNDER BAY,ON,P7C 5T8,900 Block SIMPSON ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24011629,"03/23/2024, 4:14:13 AM","03/23/2024, 1:07:41 PM",THUNDER BAY,ON,P7B 5H8,200 Block DENNIS ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24011633,"03/23/2024, 4:35:22 AM","03/23/2024, 1:07:41 PM",THUNDER BAY,ON,P7B 5E3,1000 Block DAWSON RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24011628,"03/23/2024, 4:12:41 AM","03/23/2024, 1:07:41 PM",THUNDER BAY,ON,P7B 5H7,200 Block DENNIS ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24011645,"03/23/2024, 6:19:09 AM","03/23/2024, 1:07:43 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24011650,"03/23/2024, 6:39:34 AM","03/23/2024, 1:07:43 PM",THUNDER BAY,ON,P7A 5R4,100 Block HIGH ST N, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011652,"03/23/2024, 7:14:49 AM","03/23/2024, 1:07:43 PM",THUNDER BAY,ON,P7A 7B8,100 Block KENWOOD AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24011524,"03/22/2024, 11:14:04 AM","03/23/2024, 1:08:02 PM",THUNDER BAY,ON,P7B 5J4,1000 Block DAWSON RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011529,"03/22/2024, 1:43:41 PM","03/23/2024, 1:08:03 PM",THUNDER BAY,ON,P7E 5P7,100 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011530,"03/22/2024, 1:51:39 PM","03/23/2024, 1:08:03 PM",THUNDER BAY,ON,P7E 6L5,1100 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011531,"03/22/2024, 2:02:54 PM","03/23/2024, 1:08:03 PM",THUNDER BAY,ON,P7B 1K3,800 Block RED RIVER RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011536,"03/22/2024, 2:55:27 PM","03/23/2024, 1:08:04 PM",THUNDER BAY,ON,P7A 5X1,RED RIVER RD AND MCKIBBIN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24011544,"03/22/2024, 4:27:03 PM","03/23/2024, 1:08:05 PM",THUNDER BAY,ON,P7A 1A5,300 Block ROBERTA ST," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24011565,"03/22/2024, 6:30:08 PM","03/23/2024, 1:08:07 PM",THUNDER BAY,ON,P7B 4A2,900 Block MEMORIAL AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011573,"03/22/2024, 7:41:54 PM","03/23/2024, 1:08:08 PM",THUNDER BAY,ON,P7A 4Y7,1 Block ROYSTON CT, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24011577,"03/22/2024, 8:17:43 PM","03/23/2024, 1:08:09 PM",THUNDER BAY,ON,P7C 6A8,100 Block WATERLOO ST N, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24011748,"03/24/2024, 5:05:14 AM","03/24/2024, 1:08:41 PM",THUNDER BAY,ON,P7B 5V2,500 Block BEVERLY ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24011739,"03/24/2024, 3:10:15 AM","03/24/2024, 1:08:42 PM",THUNDER BAY,ON,P7A 4L8,1 Block CUMBERLAND ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24011760,"03/24/2024, 6:51:52 AM","03/24/2024, 1:08:42 PM",THUNDER BAY,ON,P7C 2T4,700 Block ATLANTIC AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011699,"03/23/2024, 8:32:41 PM","03/24/2024, 1:08:43 PM",THUNDER BAY,ON,P7A 6K9,800 Block HURON AV," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24011707,"03/23/2024, 10:40:24 PM","03/24/2024, 1:08:43 PM",THUNDER BAY,ON,P7B 5V1,DAWSON RD AND STRAND AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24011722,"03/24/2024, 1:04:56 AM","03/24/2024, 1:08:43 PM",THUNDER BAY,ON,P7C 4B2,CAMERON ST AND VICKERS ST N, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24011734,"03/24/2024, 2:22:43 AM","03/24/2024, 1:08:43 PM",THUNDER BAY,ON,P7E 6A9,400 Block CARTIER CT, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011672,"03/23/2024, 1:28:22 PM","03/24/2024, 1:08:44 PM",THUNDER BAY,ON,P7B 5R7,100 Block CUMBERLAND ST S, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24011683,"03/23/2024, 4:20:58 PM","03/24/2024, 1:08:44 PM",THUNDER BAY,ON,P7E 5R9,700 Block ARTHUR ST W, TBPS] STOLEN VEHICLE SUSP PRESENT OR MAY STILL BE IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24011695,"03/23/2024, 7:11:10 PM","03/24/2024, 1:08:44 PM",THUNDER BAY,ON,P7B 5K5,1100 Block MEMORIAL AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011658,"03/23/2024, 9:17:29 AM","03/24/2024, 1:08:45 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24011651,"03/23/2024, 6:56:20 AM","03/24/2024, 1:08:46 PM",THUNDER BAY,ON,P7E 1E5,400 Block SYNDICATE AV S, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24011800,"03/24/2024, 6:16:40 PM","03/25/2024, 1:05:27 PM",THUNDER BAY,ON,P7A 5W8,100 Block BRUCE ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24011804,"03/24/2024, 6:52:34 PM","03/25/2024, 1:05:28 PM",THUNDER BAY,ON,P7C 3K6,900 Block SIMPSON ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24011808,"03/24/2024, 8:27:50 PM","03/25/2024, 1:05:28 PM",THUNDER BAY,ON,P7A 5E5,1 Block LEYS ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24011826,"03/25/2024, 12:50:29 AM","03/25/2024, 1:05:30 PM",THUNDER BAY,ON,P7B 5K5,1100 Block MEMORIAL AV, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24011830,"03/25/2024, 1:25:31 AM","03/25/2024, 1:05:31 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24011831,"03/25/2024, 1:51:54 AM","03/25/2024, 1:05:31 PM",THUNDER BAY,ON,P7E 5M8,900 Block ARTHUR ST E, TBPS] SHOPLIFT IN CUSTODY - NO PROBLEMS,Theft,SHOPLIFT
TB24011840,"03/25/2024, 3:16:22 AM","03/25/2024, 1:05:32 PM",THUNDER BAY,ON,P7G 1V5,GOVERNMENT RD AND MAPLEWARD RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
